Temps,Nombre de points interet,Nombre de match,Coefficient de translation,Coefficient de rotation,Distance D VisionCheck,Distance ROI 1,Distance ROI 2,Distance ROI 3,CropRef=False,max_edge=600 & max_sum_edges=1080
0.01844167709350586,249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.021927833557128906,275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.020799875259399414,234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.021764039993286133,250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.02182936668395996,235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.022745609283447266,307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.0228879451751709,352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.02065587043762207,369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.021558284759521484,354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.02252197265625,365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.021486282348632812,357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.020013809204101562,343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.02036881446838379,228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.024760961532592773,265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.020331144332885742,288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.01944446563720703,243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.02143383026123047,268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.020590782165527344,247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
2.2175803184509277,268,104,196.28096686671634,-1.2180602085835988,NaN,NaN,NaN,NaN,,
0.07063984870910645,268,113,17.338424296890977,-0.00900127035707603,NaN,NaN,NaN,NaN,,
0.0627126693725586,223,97,209.6513114924918,-0.7729560368358248,NaN,NaN,NaN,NaN,,
0.07110357284545898,216,101,-173.46108349113024,0.38409241132916133,NaN,NaN,NaN,NaN,,
0.06296420097351074,232,107,213.2837259818997,-0.3370689264411394,NaN,NaN,NaN,NaN,,
0.05919289588928223,238,119,243.39947812579766,-0.6974188897311734,NaN,NaN,NaN,NaN,,
0.10256552696228027,257,119,69.24770573697639,-0.07743147811867584,16359.0625,2710.0625,913.6875,12735.3125,,
0.07903575897216797,252,102,197.90989774152928,-0.30356327513725756,NaN,NaN,NaN,NaN,,
0.05963921546936035,231,104,274.6446952013611,0.6965000529207696,NaN,NaN,NaN,NaN,,
0.061247825622558594,242,113,2690.155918721023,-4.503658556056564,NaN,NaN,NaN,NaN,,
0.09862828254699707,216,109,195.59861342396516,-0.13217657368384916,17859.125,5047.125,995.75,11816.25,,
0.05749154090881348,201,105,210.85015086900245,-0.22002207951231983,NaN,NaN,NaN,NaN,,
0.0577390193939209,192,108,204.53687436781132,-0.15839804643311425,NaN,NaN,NaN,NaN,,
0.055831193923950195,224,98,223.57836562873524,-0.35181115586819284,NaN,NaN,NaN,NaN,,
0.05839085578918457,201,93,71.38628290781337,0.4035497778910242,NaN,NaN,NaN,NaN,,
0.05824089050292969,224,108,204.95549558080722,-0.31109656571133015,NaN,NaN,NaN,NaN,,
0.05760526657104492,203,96,-65.71716813943004,0.1180374684137119,NaN,NaN,NaN,NaN,,
0.058714866638183594,217,104,-47.79443340571698,0.09565661202321901,NaN,NaN,NaN,NaN,,
0.059361934661865234,214,102,119.6405412709673,-0.188765241564132,NaN,NaN,NaN,NaN,,
0.057437896728515625,215,105,-40557.39034868298,68.77061373800892,NaN,NaN,NaN,NaN,,
0.06053972244262695,201,103,-101.12034691914016,0.2992679626391733,NaN,NaN,NaN,NaN,,
0.059639692306518555,232,121,3.8195138531793624,0.005139617601005023,NaN,NaN,NaN,NaN,,
0.05876016616821289,321,139,-21.13069396033569,0.04336391409012963,NaN,NaN,NaN,NaN,,
0.058881521224975586,288,129,12.965574905014043,0.005836191455656385,NaN,NaN,NaN,NaN,,
0.05881381034851074,279,127,-15.898025654247164,0.07567828836400602,NaN,NaN,NaN,NaN,,
0.05779695510864258,258,126,-6.865921151304182,0.001047882455400587,NaN,NaN,NaN,NaN,,
0.05533552169799805,246,126,-7.028049118245367,-0.003804073957792779,NaN,NaN,NaN,NaN,,
0.05806326866149902,267,117,3.889385807357172,-0.0034786040790989806,NaN,NaN,NaN,NaN,,
0.05965375900268555,286,134,-7.5780516779295795,-0.008783682974724103,NaN,NaN,NaN,NaN,,
0.057829856872558594,271,126,-12.133347315329695,-0.004408258661699889,NaN,NaN,NaN,NaN,,
0.05951094627380371,259,134,-22.345117073406712,0.016225706570615173,NaN,NaN,NaN,NaN,,
0.04838895797729492,266,122,-15.571787601968886,0.008614228430577301,NaN,NaN,NaN,NaN,,
0.05244255065917969,348,154,-7.828431930278871,-0.0023570384403699997,NaN,NaN,NaN,NaN,,
0.0648488998413086,327,149,-3.9760698584400753,-0.006290832026723082,NaN,NaN,NaN,NaN,,
0.03598976135253906,356,149,-6.845836622338089,-0.0042041475058626,NaN,NaN,NaN,NaN,,
0.05581188201904297,332,152,-10.080507341438075,0.00028135622334136273,NaN,NaN,NaN,NaN,,
0.05397176742553711,361,159,1.3411842624565955,-0.011329311806458794,NaN,NaN,NaN,NaN,,
0.06756162643432617,392,173,-9.402998624760354,0.00626692958324173,NaN,NaN,NaN,NaN,,
0.04505610466003418,401,165,-7.265471226894253,0.0025618274950430717,NaN,NaN,NaN,NaN,,
