Temps,Nombre de points interet,Nombre de match,Coefficient de translation,Coefficient de rotation,Distance D VisionCheck,Distance ROI 1,Distance ROI 2,Distance ROI 3,CropRef=False,max_edge=600 & max_sum_edges=1080
0.5538816452026367,1352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.38429856300354004,1365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.3637964725494385,1364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.36258411407470703,1365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.369584321975708,1406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.36542439460754395,1319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
3.0430896282196045,1358,328,174.5686144346177,0.08513360256403775,21054.625,3009.375,900.875,17144.375,,
0.4538424015045166,1390,331,221.80614112468777,-0.1259571431265222,25854.625,3372.5,905.6875,21576.4375,,
0.4324469566345215,1350,324,191.17925301374572,-0.01009201985049224,23101.5,4432.0625,890.8125,17778.625,,
0.4336080551147461,1371,328,40.283600593401125,0.5641914003920132,26406.5,3585.25,924.125,21897.125,,
0.44753289222717285,1335,334,212.33723832968292,-0.04709059711241281,29286.5,5590.75,956.5,22739.25,,
0.3950045108795166,1373,328,275348.1175961068,-1076.93102806423,NaN,NaN,NaN,NaN,,
0.433835506439209,1333,315,214.36885295631487,-0.19246483570004652,27525.6875,4216.5,859.3125,22449.875,,
0.3932807445526123,1320,319,258.3609344815882,-0.30550450259955597,NaN,NaN,NaN,NaN,,
0.43934035301208496,1323,333,161.66234917882156,0.055686320271180284,21997.6875,3676.0,896.9375,17424.75,,
0.43952417373657227,1290,305,203.77549353017895,-0.19782774597638852,22625.625,3084.375,778.0625,18763.1875,,
0.4394237995147705,1337,337,123.04937882467038,0.22573589366821567,26372.125,4473.5,880.625,21018.0,,
0.43805980682373047,1326,315,192.2095013616254,-0.11807371199953302,24348.375,4284.5,924.4375,19139.4375,,
0.45365071296691895,1315,330,209.20674498853535,-0.19074067135338357,29595.0625,5899.3125,956.5,22739.25,,
0.43126463890075684,1293,330,131.55939213175205,0.07684470817091504,22731.625,4106.125,884.0625,17741.4375,,
0.43314599990844727,1377,334,163.69365762801786,0.10729208893306554,17010.4375,3025.5625,955.5,13029.375,,
0.4026336669921875,1281,337,13.816199522527683,0.6843178502420025,NaN,NaN,NaN,NaN,,
0.4373362064361572,1295,344,209.03934734045694,-0.18531347170969406,26300.0,3928.625,868.0625,21503.3125,,
0.4339258670806885,1281,319,194.31132083924854,-0.11259453173789419,21718.0625,2605.25,774.625,18338.1875,,
0.4442431926727295,1267,314,202.3177880138686,-0.09670545803669679,27597.0625,4125.625,883.8125,22587.625,,
0.39614152908325195,1311,343,325.4186404495219,-0.5756281573491835,NaN,NaN,NaN,NaN,,
0.4366953372955322,1334,326,211.98564260969096,-0.250195477000481,25904.375,3894.125,844.0625,21166.1875,,
0.44001293182373047,1350,354,260.6668547385209,-0.21171595940927618,27661.125,4911.125,915.375,21834.625,,
0.3920326232910156,1310,331,96.16597989410631,0.032016770804230765,NaN,NaN,NaN,NaN,,
0.3993566036224365,1294,327,174.67557856877863,0.30707309689941487,NaN,NaN,NaN,NaN,,
0.44032716751098633,1295,335,169.9612046138978,0.30316948693869616,29724.0,6047.1875,937.5625,22739.25,,
0.44916224479675293,1249,354,163.7788691056028,-0.11763937378447728,26921.6875,4166.375,897.6875,21857.625,,
0.43364667892456055,1354,354,127.77781027976833,0.2253846234971497,22443.8125,3556.4375,910.0625,17977.3125,,
0.4430723190307617,1285,348,128.30131096328458,0.07269623862003943,27802.0,4512.375,904.75,22384.875,,
0.4516775608062744,1332,330,162.33725290785065,0.025459664102434738,21575.625,3433.125,1003.75,17138.75,,
0.4046516418457031,1282,318,204.29280024223792,-0.09875730503053744,NaN,NaN,NaN,NaN,,
0.4324989318847656,1253,323,175.693078808418,-0.04116976842403894,22670.5625,3547.6875,880.25,18242.625,,
0.431445837020874,1259,335,147.52127265596783,0.2614063920736754,21329.9375,3563.5625,984.25,16782.125,,
0.44280195236206055,1258,322,145.40886276263524,0.003100143350109115,23756.3125,3600.375,897.125,19258.8125,,
0.4365227222442627,1238,322,196.23687527440316,-0.09257447031150587,23670.125,3866.4375,880.5625,18923.125,,
0.4353294372558594,1254,313,215.28085326315266,-0.14087183346941862,28731.0625,5268.1875,946.0,22516.875,,
0.4367995262145996,1255,314,138.83221951200017,0.11253554730779033,27674.4375,4359.0625,906.1875,22409.1875,,
0.4381685256958008,1303,315,148.3902832756447,0.24737856487654328,23182.9375,4002.6875,848.25,18332.0,,
0.43061256408691406,1280,321,117.4144538874381,0.1850174167034252,29941.625,6245.875,956.5,22739.25,,
0.4298558235168457,1274,313,162.20572794921205,-0.03173999537143436,22364.5,3548.4375,816.125,17999.9375,,
0.4487452507019043,1273,304,177.567418475758,-0.1381593165226443,24312.5625,3924.0,909.625,19478.9375,,
0.44164466857910156,1287,314,157.8531122742956,-0.008661301422439205,23613.5625,4090.4375,916.625,18606.5,,
0.43424367904663086,1323,310,125.41967297265468,0.011307593841204017,22869.75,3377.75,907.125,18584.875,,
0.42986273765563965,1275,311,171.2412169772824,-0.07872684481852546,24028.1875,3967.5,818.5625,19242.125,,
0.43918418884277344,1274,330,182.82333905054475,-0.05596672709037426,23668.375,3792.0,900.0,18976.375,,
0.44342684745788574,1338,331,156.47443894120568,-0.07577238285327524,22861.3125,3702.5625,912.375,18246.375,,
0.4328000545501709,1310,319,142.45443563440517,0.024971747749487894,22502.0625,3215.4375,761.125,18525.5,,
