Temps,Nombre de points interet,Nombre de match,Coefficient de translation,Coefficient de rotation,Distance D VisionCheck,Distance ROI 1,Distance ROI 2,Distance ROI 3,CropRef=False,max_edge=600 & max_sum_edges=1080
0.5592212677001953,1352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.3818695545196533,1365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.3625352382659912,1364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
0.3629639148712158,1406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
3.197202444076538,1392,0,0,0,NaN,NaN,NaN,NaN,,
0.8392350673675537,1319,0,0,0,NaN,NaN,NaN,NaN,,
0.8479659557342529,1358,0,0,0,NaN,NaN,NaN,NaN,,
0.8679168224334717,1390,0,0,0,NaN,NaN,NaN,NaN,,
0.9138402938842773,1350,0,0,0,NaN,NaN,NaN,NaN,,
0.8607285022735596,1371,0,0,0,NaN,NaN,NaN,NaN,,
0.8526098728179932,1335,0,0,0,NaN,NaN,NaN,NaN,,
0.8809866905212402,1373,0,0,0,NaN,NaN,NaN,NaN,,
0.87723708152771,1333,0,0,0,NaN,NaN,NaN,NaN,,
0.8285377025604248,1320,0,0,0,NaN,NaN,NaN,NaN,,
0.8663082122802734,1323,0,0,0,NaN,NaN,NaN,NaN,,
0.8206548690795898,1290,0,0,0,NaN,NaN,NaN,NaN,,
0.8268373012542725,1337,0,0,0,NaN,NaN,NaN,NaN,,
0.8186397552490234,1326,0,0,0,NaN,NaN,NaN,NaN,,
0.8729674816131592,1315,0,0,0,NaN,NaN,NaN,NaN,,
0.8595194816589355,1293,0,0,0,NaN,NaN,NaN,NaN,,
0.8893678188323975,1377,0,0,0,NaN,NaN,NaN,NaN,,
0.8648209571838379,1281,0,0,0,NaN,NaN,NaN,NaN,,
0.8880796432495117,1295,0,0,0,NaN,NaN,NaN,NaN,,
0.8100636005401611,1281,0,0,0,NaN,NaN,NaN,NaN,,
0.8017728328704834,1267,0,0,0,NaN,NaN,NaN,NaN,,
0.8574075698852539,1311,0,0,0,NaN,NaN,NaN,NaN,,
0.9154496192932129,1334,0,0,0,NaN,NaN,NaN,NaN,,
0.876823902130127,1350,0,0,0,NaN,NaN,NaN,NaN,,
0.902895450592041,1310,0,0,0,NaN,NaN,NaN,NaN,,
0.8879842758178711,1294,0,0,0,NaN,NaN,NaN,NaN,,
0.8979816436767578,1295,0,0,0,NaN,NaN,NaN,NaN,,
0.8006198406219482,1249,0,0,0,NaN,NaN,NaN,NaN,,
0.8467161655426025,1354,0,0,0,NaN,NaN,NaN,NaN,,
0.8212907314300537,1285,0,0,0,NaN,NaN,NaN,NaN,,
0.9004168510437012,1332,0,0,0,NaN,NaN,NaN,NaN,,
0.820457935333252,1282,0,0,0,NaN,NaN,NaN,NaN,,
0.8717646598815918,1253,0,0,0,NaN,NaN,NaN,NaN,,
0.8756873607635498,1259,0,0,0,NaN,NaN,NaN,NaN,,
0.8837568759918213,1258,0,0,0,NaN,NaN,NaN,NaN,,
0.8403759002685547,1238,0,0,0,NaN,NaN,NaN,NaN,,
0.8488543033599854,1254,0,0,0,NaN,NaN,NaN,NaN,,
0.848696231842041,1255,1,0,0,NaN,NaN,NaN,NaN,,
0.814821720123291,1303,0,0,0,NaN,NaN,NaN,NaN,,
0.8079483509063721,1280,1,0,0,NaN,NaN,NaN,NaN,,
0.8493149280548096,1274,0,0,0,NaN,NaN,NaN,NaN,,
0.855710506439209,1273,0,0,0,NaN,NaN,NaN,NaN,,
0.882714033126831,1287,1,0,0,NaN,NaN,NaN,NaN,,
0.8335070610046387,1323,0,0,0,NaN,NaN,NaN,NaN,,
0.8136613368988037,1275,0,0,0,NaN,NaN,NaN,NaN,,
0.8112156391143799,1274,0,0,0,NaN,NaN,NaN,NaN,,
0.8324637413024902,1338,2,0,0,NaN,NaN,NaN,NaN,,
0.8685805797576904,1310,1,0,0,NaN,NaN,NaN,NaN,,
0.8178644180297852,1307,3,0,0,NaN,NaN,NaN,NaN,,
0.901923656463623,1328,2,0,0,NaN,NaN,NaN,NaN,,
0.8644077777862549,1283,2,0,0,NaN,NaN,NaN,NaN,,
0.8706874847412109,1313,1,0,0,NaN,NaN,NaN,NaN,,
0.8866353034973145,1353,3,0,0,NaN,NaN,NaN,NaN,,
0.8675370216369629,1306,2,0,0,NaN,NaN,NaN,NaN,,
0.813805341720581,1292,7,0,0,NaN,NaN,NaN,NaN,,
0.9108166694641113,1349,9,-29.07655214529798,0.2904656042445577,NaN,NaN,NaN,NaN,,
0.9033548831939697,1314,7,0,0,NaN,NaN,NaN,NaN,,
0.8139142990112305,1303,6,0,0,NaN,NaN,NaN,NaN,,
0.8801805973052979,1331,8,-83.42403079154924,0.22130191773631125,NaN,NaN,NaN,NaN,,
0.8736171722412109,1296,10,2.2870741483599772,-0.6875899401556402,NaN,NaN,NaN,NaN,,
0.8589150905609131,1274,7,0,0,NaN,NaN,NaN,NaN,,
0.8536906242370605,1263,5,0,0,NaN,NaN,NaN,NaN,,
0.8049335479736328,1257,5,0,0,NaN,NaN,NaN,NaN,,
0.8942415714263916,1302,8,-38.77777479285006,0.14026009685340401,NaN,NaN,NaN,NaN,,
0.8997988700866699,1312,6,0,0,NaN,NaN,NaN,NaN,,
0.8386375904083252,1305,8,-15.759971919142309,0.021567702380581144,NaN,NaN,NaN,NaN,,
0.8174936771392822,1293,4,0,0,NaN,NaN,NaN,NaN,,
0.8076610565185547,1262,5,0,0,NaN,NaN,NaN,NaN,,
0.8167657852172852,1289,4,0,0,NaN,NaN,NaN,NaN,,
0.8554682731628418,1282,4,0,0,NaN,NaN,NaN,NaN,,
0.8259975910186768,1319,4,0,0,NaN,NaN,NaN,NaN,,
0.8854646682739258,1272,2,0,0,NaN,NaN,NaN,NaN,,
0.8288223743438721,1320,2,0,0,NaN,NaN,NaN,NaN,,
0.8087072372436523,1277,0,0,0,NaN,NaN,NaN,NaN,,
0.9314169883728027,1343,1,0,0,NaN,NaN,NaN,NaN,,
0.8541698455810547,1218,2,0,0,NaN,NaN,NaN,NaN,,
0.892371416091919,1270,1,0,0,NaN,NaN,NaN,NaN,,
0.8648743629455566,1298,4,0,0,NaN,NaN,NaN,NaN,,
0.7949097156524658,1251,5,0,0,NaN,NaN,NaN,NaN,,
0.8687350749969482,1257,3,0,0,NaN,NaN,NaN,NaN,,
0.8230164051055908,1279,0,0,0,NaN,NaN,NaN,NaN,,
0.8015494346618652,1240,4,0,0,NaN,NaN,NaN,NaN,,
0.8586874008178711,1233,4,0,0,NaN,NaN,NaN,NaN,,
0.8589434623718262,1220,6,0,0,NaN,NaN,NaN,NaN,,
0.8701400756835938,1249,2,0,0,NaN,NaN,NaN,NaN,,
0.8407535552978516,1346,2,0,0,NaN,NaN,NaN,NaN,,
0.8899364471435547,1295,5,0,0,NaN,NaN,NaN,NaN,,
0.8552634716033936,1275,4,0,0,NaN,NaN,NaN,NaN,,
0.8742516040802002,1246,3,0,0,NaN,NaN,NaN,NaN,,
0.8738143444061279,1252,5,0,0,NaN,NaN,NaN,NaN,,
0.8795187473297119,1255,3,0,0,NaN,NaN,NaN,NaN,,
0.8912365436553955,1269,6,0,0,NaN,NaN,NaN,NaN,,
0.902299165725708,1305,5,0,0,NaN,NaN,NaN,NaN,,
0.895035982131958,1240,0,0,0,NaN,NaN,NaN,NaN,,
0.8137507438659668,1273,2,0,0,NaN,NaN,NaN,NaN,,
0.8119213581085205,1259,8,-179.77267005834577,1.0828775940258497,NaN,NaN,NaN,NaN,,
0.872960090637207,1241,6,0,0,NaN,NaN,NaN,NaN,,
0.8819429874420166,1264,10,-457.94750127921213,0.8748090085421963,NaN,NaN,NaN,NaN,,
0.8619098663330078,1232,17,-8.165437882685975,-0.026363095942230234,NaN,NaN,NaN,NaN,,
0.7956228256225586,1230,20,-37.009328886195206,-0.02510421545982301,NaN,NaN,NaN,NaN,,
0.809544563293457,1235,17,-10.065072766953044,-0.04319949029141598,NaN,NaN,NaN,NaN,,
0.8756072521209717,1230,34,-32.83244319413909,-0.0049530048771690045,NaN,NaN,NaN,NaN,,
0.8495588302612305,1249,31,-50.05420571396668,0.024239775823575803,NaN,NaN,NaN,NaN,,
0.8676767349243164,1301,41,-113.25711902332046,0.27021405543773724,NaN,NaN,NaN,NaN,,
0.8971133232116699,1302,49,-63.20407568393691,0.07881709839741298,NaN,NaN,NaN,NaN,,
0.902956485748291,1321,62,-138.8425509236428,0.020056793819086857,NaN,NaN,NaN,NaN,,
0.890430212020874,1292,41,-33.38605301381514,0.024367941351858248,NaN,NaN,NaN,NaN,,
0.8756227493286133,1243,60,-30.64066055115086,0.012186670421672884,NaN,NaN,NaN,NaN,,
0.8849914073944092,1270,50,-8.119501583666501,-0.009644889507226855,NaN,NaN,NaN,NaN,,
0.881201982498169,1273,49,-48.36542148282711,-0.005368733409339549,NaN,NaN,NaN,NaN,,
0.8631229400634766,1227,42,0.57204422792503,-0.028132310319976556,NaN,NaN,NaN,NaN,,
0.8614661693572998,1270,46,-37.58741328120112,0.018005331942340042,NaN,NaN,NaN,NaN,,
0.8450608253479004,1222,54,-32.1780247997239,-0.07352646260321316,NaN,NaN,NaN,NaN,,
0.7837114334106445,1210,72,-4.407351728423631,0.0005035247866883794,NaN,NaN,NaN,NaN,,
0.8100833892822266,1279,91,6.5532359262223885,-0.027876013509527793,NaN,NaN,NaN,NaN,,
0.8033056259155273,1259,101,-5.606773517792511,0.005774646092086933,NaN,NaN,NaN,NaN,,
0.8065919876098633,1267,107,-2.929019182843535,0.011881563081947818,NaN,NaN,NaN,NaN,,
0.8058171272277832,1253,134,-5.615235382464617,0.01943598531594687,NaN,NaN,NaN,NaN,,
0.824761152267456,1287,158,-23.22099361283521,0.05239721649053772,NaN,NaN,NaN,NaN,,
0.8286452293395996,1304,157,-7.3470351009555515,0.08692766701958698,NaN,NaN,NaN,NaN,,
0.8829357624053955,1262,160,5.051518031267681,-0.020001726606046478,5387.6875,1303.5,820.75,3263.4375,,
0.809420108795166,1250,133,6.640810480435967,-0.02573469350186494,5446.9375,1214.75,885.4375,3346.75,,
0.8194680213928223,1288,134,-5.895325822013234,-0.018277281210045133,NaN,NaN,NaN,NaN,,
0.8072085380554199,1258,133,-19.15628658414996,-0.033668715031677926,NaN,NaN,NaN,NaN,,
0.817349910736084,1289,131,-15.13955163463326,0.0356036662136245,NaN,NaN,NaN,NaN,,
0.8162832260131836,1280,137,-13.16609581440514,0.0189390570605196,NaN,NaN,NaN,NaN,,
0.8213152885437012,1292,117,-17.503887377369384,0.01466035932933512,NaN,NaN,NaN,NaN,,
0.8175599575042725,1275,99,-12.148120219289702,0.026398419326656757,NaN,NaN,NaN,NaN,,
0.8758819103240967,1257,126,-12.68310841461366,-0.013964676449553567,NaN,NaN,NaN,NaN,,
0.8696112632751465,1243,109,-13.376152727412006,0.002020660393066878,NaN,NaN,NaN,NaN,,
0.8793551921844482,1262,132,-27.741331071129608,0.003750120825725279,NaN,NaN,NaN,NaN,,
0.8259119987487793,1272,130,-39.915348621127556,0.030634860878202205,NaN,NaN,NaN,NaN,,
0.8128304481506348,1255,132,-21.173423587785834,-0.0016589330834010166,NaN,NaN,NaN,NaN,,
